original order,Case Number,Year,Type,Country,Area,Activity,Sex ,Injury,Fatal (Y/N),Time
2170.0,1958.11.14,1958.0,Invalid,SOUTH AFRICA,Western Cape Province,Fishing,M,"No injury, shark leapt at him",Unknown,15:15
2169.0,1958.11.07,1958.0,Unprovoked,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Spearfishing,M,"FATAL, left arm & leg severed  ",Y,15:15
2168.0,1958.11.05,1958.0,Boat,USA,California,Fishing,Unknown,"No injury to occupant, shark chasing barracuda tied to the stern rammed skiff & slashed the motor",N,15:15
2167.0,1958.10.12,1958.0,Unprovoked,USA,California,Swimming,M,"Left arm, hips & leg lacerated",N,15:15
2166.0,1958.10.05,1958.0,Unprovoked,USA,Florida,Unknown,M,No injury,N,15:15
2165.0,1958.10.00,1958.0,Provoked,MEXICO,Guerrrero,Slapped,M,Shark turned & severed his leg PROVOKED INCIDENT,N,15:15
2164.0,1958.10.00,1958.0,Unprovoked,PAPUA NEW GUINEA,West New Britain Province,Collecting,M,Leg & foot injured,N,15:15
2163.0,1958.09.13,1958.0,Unprovoked,ANDAMAN / NICOBAR ISLANDAS,Unknown,Climbing,M,"FATAL, leg bitten ",Y,14:00
2162.0,1958.09.06,1958.0,Unprovoked,BAHAMAS,Cat Cay,Fishing,M,Right forearm lacerated,N,08:30
2161.0,1958.09.01,1958.0,Provoked,USA,New York,Spearfishing,M,Bitten by harpooned shark PROVOKED INCIDENT,N,08:30
2160.0,1958.08.31,1958.0,Boat,MEXICO,Baja California,Boating,Unknown,Shark tried to bite prop twice,N,07:15
2159.0,1958.08.01,1958.0,Unprovoked,CROATIA,Primorje-Gorski Kotar County,Swimming,F,Leg injured,N,18:00
2158.0,1958.07.31,1958.0,Unprovoked,MEXICO,Guerrero,Swimming,F,FATAL,Y,18:00
2157.0,1958.07.27,1958.0,Unprovoked,USA,Florida,Swimming9,M,3 lacerations on leg,N,16:10
2156.0,1958.07.27,1958.0,Unprovoked,USA,Florida,Swimming9,M,"Left hand and  leg bitten, leg surgically amputated below hip",N,16:10
2155.0,1958.07.10,1958.0,Unprovoked,USA,Florida,Unknown,M,FATAL  Autopsy report: bitten by shark while still alive,Y,16:10
2154.0,1958.07.08,1958.0,Unprovoked,KENYA,Coast Province,Swimming,M,"FATAL, leg severed ",Y,P.M.
2153.0,1958.07.04,1958.0,Sea Disaster,PACIFIC OCEAN,Between Hawaii & Wake Island,US,M,FATAL,Y,10:45
2152.0,1958.07.04,1958.0,Sea Disaster,PACIFIC OCEAN,Between Hawaii & Wake Island,US,M,Left shoulder bitten ,N,10:25
2151.0,1958.07.02,1958.0,Provoked,USA,Florida,Diving,M,"He grabbed shark, it bit his leg below the knee PROVOKED INCIDENT",N,14:30
2150.0,1958.07.01,1958.0,Unprovoked,PAPUA NEW GUINEA,"New Ireland Province, Bismarck Archipelago",Swimming,M,"FATAL, left arm severed ",Y,14:30
2149.0,1958.07.00,1958.0,Unprovoked,BAHAMAS,Abaco Islands,Spearfishing,M,"No injury, shark went for diver's leg & missed, diver hit shark on head with speargun & shark bit speargun ",N,12:00
2148.0,1958.07.00,1958.0,Unprovoked,USA,Florida,Unknown,M,Both were bitten on feet by sharks,N,12:00
2147.0,1958.06.26,1958.0,Provoked,USA,Florida,Wading,M,Right foot bitten when he walked into shark's head PROVOKED INCIDENT,N,17:30
2146.0,1958.06.24,1958.0,Unprovoked,USA,Florida,Walking,M,Lower left leg & foot bitten,N,17:10
2145.0,1958.06.17,1958.0,Provoked,USA,Florida,Swimming,M,Thigh bitten PROVOKED INCIDENT,N,17:10
2144.0,1958.06.15,1958.0,Invalid,AUSTRALIA,Queensland,Swimming,F,"Injuries caused by coral, not the  shark",Unknown,17:10
2143.0,1958.06.02,1958.0,Invalid,SOUTH AFRICA,KwaZulu-Natal,Spearfishing,M,Injuries not caused by sharks,Unknown,17:10
2142.0,1958.04.30,1958.0,Provoked,USA,Florida,Diving,M,"Grabbed shark’s tail, shark bit his thigh PROVOKED INCIDENT",N,17:10
2141.0,1958.04.19,1958.0,Unprovoked,TAIWAN,Taipei Hsien,Diving,M,Right cheek bitten,N,17:00
2140.0,1958.04.05,1958.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,F,FATAL,Y,11:10
2139.0,1958.04.03,1958.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,"FATAL, arm severed above elbow, abdomen & leg bitten  ",Y,13:30
2138.0,1958.04.00,1958.0,Unprovoked,PAPUA NEW GUINEA,Morobe Province,Fishing,M,Left forearm amputated,N,13:30
2137.0,1958.02.19,1958.0,Invalid,AUSTRALIA,New South Wales,Spearfishing,M,"Disappeared while diving, speargun recovered, 2 large sharks in vicinity.",Unknown,19:30
2136.0,1958.02.01,1958.0,Provoked,USA,US Virgin Islands,Spearfishing,M,Chest bitten by speared shark PROVOKED INCIDENT,N,19:30
2135.0,1958.01.27,1958.0,Unprovoked,AUSTRALIA,New South Wales,Spearfishing,M,Right leg lacerated,N,19:30
2134.0,1958.01.19,1958.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"Laceration to left ankle, heel and little toe",N,16:30
2133.0,1958.01.09,1958.0,Invalid,JAPAN,Ibaraki Prefecture,Unknown,M,Torso recovered from 206-lb shark,Unknown,16:30
2132.0,1958.01.09,1958.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,FATAL,Y,07:30
2131.0,1958.00.00,1958.0,Provoked,TONGA,Vava'u,Spearfishing,M,Calf avulsed by shark he was holding by the tail PROVOKED INCIDENT,N,07:30
2130.0,1958.00.00,1958.0,Provoked,SAMOA,South Pacific Ocean,Placeds,Unknown,Hand lacerated PROVOKED INCIDENT,N,07:30
2129.0,1958.00.00,1958.0,Provoked,PANAMA,Canal Zone,Skindiving,M,"Boy seized shark by its tail, shark bit boy’s forearm  PROVOKED INCIDENT",N,07:30
2128.0,1958.00.00,1958.0,Unprovoked,PAPUA NEW GUINEA,Louisiade Archipelago,Unknown,Unknown,FATAL,Y,07:30
2127.0,1958.00.00,1958.0,Unprovoked,PAPUA NEW GUINEA,West New Britain Province,Spearfishing,M,"FATAL, back & buttocks bitten ",Y,07:30
2126.0,1958.00.00,1958.0,Unprovoked,PAPUA NEW GUINEA,West New Britain Province,Spearfishing,M,"FATAL, severe abdominal injuries ",Y,07:30
2125.0,1958.00.00,1958.0,Unprovoked,PAPUA NEW GUINEA,Morobe Province,Fishing,M,Hand holding the fish was bitten in all 3 cases,N,07:30
2124.0,1958.00.00,1958.0,Boat,SOUTH AFRICA,Western Cape Province,Fishingtrolling,Unknown,No injury to occupants; shark bit propeller,N,07:30
2123.0,1958.00.00,1958.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,"FATAL, right leg severed above knee  ",Y,07:30
2122.0,1957.12.31,1957.0,Unprovoked,AUSTRALIA,South Australia,Spearfishing,M,No injury. Shark grabbed fish attached to his belt & towed him seaward.  ,N,07:30
2121.0,1957.12.30,1957.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Standing,F,"Left arm severed, torso bitten, thigh lacerated, many abrasions",N,12:40
2120.0,1957.12.26,1957.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Skindiving,M,Lacerations on head & neck,N,10:30
2119.0,1957.12.23,1957.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Bathing,M,"FATAL, right arm broken & stripped of flesh, left hand severed above wrist, lower abdomen, buttocks & thigh bitten  ",Y,16:23
2118.0,1957.12.20,1957.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Standing,M,"FATAL, multiple, severe injuries  ",Y,16:00
2117.0,1957.12.18,1957.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,"Left leg severed at knee, part of left thigh removed",N,17:00
2116.0,1957.11.08,1957.0,Sea Disaster,PACIFIC OCEAN,"1,000 miles east of Hawaii",AirSea,Unknown,Navy personnel recovered 19 shark-scavenged bodies,N,17:00
2115.0,1957.11.04,1957.0,Boat,AUSTRALIA,New South Wales,Fishing,Unknown,"No injury, shark's teeth embedded in boat",N,17:00
2114.0,1957.10.24,1957.0,Unprovoked,SOLOMON ISLANDS,Honiara,Unknown,M,FATAL,Y,17:30
2113.0,1957.10.23,1957.0,Unprovoked,SOLOMON ISLANDS,Honiara,Unknown,F,FATAL,Y,17:30
2112.0,1957.09.02,1957.0,Unprovoked,MARSHALL ISLANDS,Eniwetok Atoll,Unknown,M,Survived,N,17:30
2111.0,1957.08.00,1957.0,Provoked,USA,Florida,Attempting,M,Legs bitten PROVOKED INCIDENT,N,17:30
2110.0,1957.07.24,1957.0,Provoked,USA,California,Spearfishing,M,Diver jabbed shark with spear and it make a threat display. No injury PROVOKED INCIDENT,N,17:30
2109.0,1957.07.15,1957.0,Unprovoked,USA,North Carolina,Swimming,M,"FATAL, knee bitten  ",Y,15:15
2108.0,1957.07.09,1957.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Right hand and arm bitten,N,15:15
2107.0,1957.06.21,1957.0,Invalid,CUBA,Yucatan Channel,MV,Unknown,"No injury, no attack, sharks in vicinity when the sea was calm",Unknown,15:15
2106.0,1957.05.11,1957.0,Unprovoked,AUSTRALIA,New South Wales,Competing,M,Thigh bitten & few lacerations on abdomen & buttock,N,12:00
2105.0,1957.05.07,1957.0,Unprovoked,SOLOMON ISLANDS,Unknown,Fishing,M,Legs nipped & he bit shark's snout,N,12:00
2104.0,1957.05.00,1957.0,Unprovoked,USA,Florida,3,M,Leg lacerated,N,12:00
2103.0,1957.04.28,1957.0,Unprovoked,USA,California,Swimming,M,"FATAL, seen with arm in mouth of shark. Body not recovered.  ",Y,13:30
2102.0,1957.04.23,1957.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Minor injuries,N,13:30
2101.0,1957.04.22,1957.0,Provoked,USA,Florida,Standing,M,Ankle injured by shark trapped in pool as it tried to get out PROVOKED INCIDENT  ,N,11:00
2100.0,1957.04.13,1957.0,Unprovoked,AUSTRALIA,Torres Strait,Swimming,M,"Left arm bitten, surgically amputated",N,14:00
2099.0,1957.04.07,1957.0,Unprovoked,PAPUA NEW GUINEA,Bougainville (North Solomons),Diving,M,Injured while Sonieva was transferred to another canoe,N,14:00
2098.0,1957.04.07,1957.0,Unprovoked,SOLOMON ISLANDS,Bougainville (North Solomons),Diving,M,Leg severed,N,14:00
2097.0,1957.02.24,1957.0,Unprovoked,FIJI,Viti Levu,Spearfishing,M,Right arm & forearm injured,N,14:00
2096.0,1957.02.05,1957.0,Unprovoked,USA,Florida,Bathing,M,Foot bitten,N,15:30
2095.0,1957.02.02,1957.0,Unprovoked,AUSTRALIA,Western Australia,Unknown,M,Man landed at Cape Levêque lighthouse in critical condition after being bitten by a shark. Not known if he survived.,Unknown,15:30
2094.0,1957.02.00,1957.0,Unprovoked,USA,Florida,Skindiving,M,Minor injuries,N,15:30
2093.0,1957.01.05,1957.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Wading,M,FATAL,Y,15:30
2092.0,1957.00.00,1957.0,Invalid,SRI LANKA,Western Province,Fishing,M,"FATAL, but shark involvement not confirmed",Unknown,15:30
2091.0,1957.00.00,1957.0,Unprovoked,USA,Florida,Bathing,Unknown,Injured by shark,N,15:30
2090.0,1957.00.00,1957.0,Invalid,CUBA,Havana Province,Unknown,Unknown,"FATAL, but was it an accident or infanticide?",Unknown,15:30
2089.0,1957.00.00,1957.0,Boat,CUBA,Havana Province,Fishing,Unknown,"No injury to occupant, shark stuck boat",N,15:30
2088.0,1957.00.00,1957.0,Unprovoked,CUBA,Havana Province,Fishing,M,"FATAL, became entangled in fishing line and pulled below the surface ",Y,15:30
2087.0,1957.00.00,1957.0,Unprovoked,USA,Florida,Helmet,M,"Shark struck helmet, no injury",N,15:30
2086.0,1957.00.00,1957.0,Unprovoked,FIJI,Kadavu,Fishing,M,Right foot lacerated,N,15:30
2085.0,1957.00.00,1957.0,Unprovoked,IRAN,Karun River,Unknown,M,Survived,N,15:30
2084.0,1957.00.00,1957.0,Unprovoked,PAPUA NEW GUINEA,"Abau Subdistrict,Central Province",Fishing,M,"FATAL, multiple injuries ",Y,15:30
2083.0,1957.00.00,1957.0,Unprovoked,IRAN,Karun River,Unknown,M,Survived,N,15:30
2082.0,1957.00.00,1957.0,Unprovoked,PAPUA NEW GUINEA,"New Britain, Bismarck Archipelago",Dynamiting,M,FATAL,Y,15:30
2081.0,1956.12.26,1956.0,Unprovoked,PAPUA NEW GUINEA,Milne Bay Province,Spearfishing,M,"FATAL, left leg severed at hip, left torso removed ",Y,13:00
2080.0,1956.12.24,1956.0,Unprovoked,PAPUA NEW GUINEA,Milne Bay Province,Spearfishing,M,"FATAL, left arm, shoulder & chest bitten ",Y,12:00
2079.0,1956.12.15,1956.0,Unprovoked,GABON,Estuaire Province,Swimming,M,FATAL,Y,12:00
2078.0,1956.12.09,1956.0,Provoked,NEW ZEALAND,North Island,Fishing,M,Bitten in cockpit of boat by shark caught 30 minutes earlier PROVOKED INCIDENT,N,12:00
2077.0,1956.10.27,1956.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Diving,M,Right heel lacerated & swim fin removed by shark,N,12:00
2076.0,1956.10.20,1956.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Spearfishing,M,"Left forearm & hand bitten, surgically amputated ",N,12:00
2075.0,1956.10.07,1956.0,Unprovoked,SENEGAL,"Near Dakar, Cap Vert Peninsula",Skindiving,M,Right thigh bitten,N,18:15
2074.0,1956.10.00,1956.0,Unprovoked,PAPUA NEW GUINEA,Unknown,Fishing,M,FATAL,Y,18:15
2073.0,1956.09.23,1956.0,Unprovoked,USA,Florida,Surfing,M,Posterior left ankle bitten,N,18:15
2072.0,1956.09.13,1956.0,Unprovoked,Unknown,Near the Andaman & Nicobar Islands,Climbing,M,FATAL,Y,P.M.
2071.0,1956.09.00,1956.0,Unprovoked,MAYOTTE,Mozambique Channel,Fishing,M,FATAL,Y,P.M.
2070.0,1956.09.00,1956.0,Unprovoked,ITALY,Tyrrenian Sea,Diving,M,Survived,N,P.M.
2069.0,1956.08.25,1956.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Fishing,M,"FATAL, tissue removed from abdomen & thigh  ",Y,P.M.
2068.0,1956.08.20,1956.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Fishing,M,"Leg bitten, but survived",N,P.M.
2067.0,1956.08.15,1956.0,Unprovoked,USA,Puerto Rico,Skin,M,FATAL,Y,P.M.
2066.0,1956.08.15,1956.0,Provoked,AUSTRALIA,Queensland,Diving,M,Laceration to arm when his dive buddy grabbed the shark PROVOKED INCIDENT,N,P.M.
2065.0,1956.08.15,1956.0,Unprovoked,USA,California,Swimming,M,"Lacerated thigh, hand & shoulder",N,16:30
2064.0,1956.08.01,1956.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Diving,M,"No injury, right swim fin bitten",N,16:00
2063.0,1956.08.00,1956.0,Provoked,UNITED KINGDOM,Cornwall,Attempting,M,"FATAL, PROVOKED INCIDENT",Y,16:00
2062.0,1956.08.00,1956.0,Provoked,UNITED KINGDOM,Cornwall,Attempting,M,"FATAL, PROVOKED INCIDENT",Y,16:00
2061.0,1956.08.00,1956.0,Boat,MALTA,Congreve Channel,Fishing,Unknown,"No injury to occupants, but Emmanuel ""later died of shock in hospital""",N,16:00
2060.0,1956.08.00,1956.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Fishing,M,"Leg severed, but survived",N,16:00
2059.0,1956.08.00,1956.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Fishing,M,Leg & foot lacerated,N,16:00
2058.0,1956.07.28,1956.0,Provoked,USA,Puerto Rico,Bathing,M,FATAL. His brother speared a shark which then attacked Jose & severed his leg at knee. PROVOKED INCIDENT  ,Y,10:30
2057.0,1956.07.26,1956.0,Provoked,USA,California,Fishing,M,Finger bitten by hooked shark PROVOKED INCIDENT,N,10:30
2056.0,1956.07.20,1956.0,Unprovoked,MALTA,St. Thomas Bay,Swimming,M,FATAL,Y,10:30
2055.0,1956.07.17,1956.0,Unprovoked,USA,Florida,Wading,F,Lacerations to legs,N,18:00
2054.0,1956.07.12,1956.0,Unprovoked,USA,South Carolina,Swimming,M,Arm & leg injured,N,15:00
2053.0,1956.06.28,1956.0,Unprovoked,AUSTRALIA,Torres Strait,Line,M,"6"" gashes in foot & leg ",N,15:00
2052.0,1956.06.22,1956.0,Boat,PORTUGAL,Madeira,Longling,M,"FATAL. Shark sank fishing boat, causing death by drowning",Y,15:00
2051.0,1956.06.20,1956.0,Sea Disaster,MID ATLANTIC OCEAN,Unknown,AirSea,Unknown,FATAL x 6,Y,15:00
2050.0,1956.05.26,1956.0,Boat,SOUTH AFRICA,Western Cape Province,Fishing,Unknown,"No injury, sharks bit propellers, etc",N,15:00
2049.0,1956.05.07,1956.0,Unprovoked,CUBA,Unknown,DivingW,M,FATAL,Y,15:00
2048.0,1956.05.00,1956.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,Unknown,"""Badly bitten by shark""",N,15:00
2047.0,1956.03.25,1956.0,Boat,ITALY,Ligurian Sea,Boating,Unknown,No details,Unknown,15:00
2046.0,1956.03.11,1956.0,Unprovoked,AUSTRALIA,New South Wales,Bathing,M,"Right thigh gashed, swim fin torn",N,15:00
2045.0,1956.03.04,1956.0,Unprovoked,AUSTRALIA,Victoria,Swimming,M,FATAL,Y,16:45
2044.0,1956.03.00,1956.0,Unprovoked,AUSTRALIA,Western Australia,Attempting,M,"No injury to diver, but shark bit hole in his wetsuit",N,16:45
2043.0,1956.02.26,1956.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,"FATAL, large amount of tissue removed from leg, artery severed  ",Y,11:00
2042.0,1956.02.10,1956.0,Unprovoked,AUSTRALIA,Victoria,Swimming,M,Punctures to calves,N,11:00
2041.0,1956.01.16,1956.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Lacerations to thighs,N,11:00
2040.0,1956.01.16,1956.0,Unprovoked,COSTA RICA,Unknown,Swimming,M,"FATAL, leg severed ",Y,11:00
2039.0,1956.01.05,1956.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"No injury, shark bumped his 17' ski",N,11:00
2038.0,1956.00.00,1956.0,Unprovoked,PAPUA NEW GUINEA,Madang Province,Diving,M,Lower leg & foot lacerated,N,11:00
2037.0,1956.00.00,1956.0,Sea Disaster,Unknown,Between Comores & Madagascar,Shipwreck,M,FATAL,Y,11:00
2036.0,1956.00.00,1956.0,Unprovoked,GREECE,Corfu Island,Swimming,F,FATAL,Y,11:00
2035.0,1956.00.00,1956.0,Provoked,USA,Virginia,Removing,M,Punctures on shin & calf PROVOKED INCIDENT,N,11:00
2034.0,1956.00.00,1956.0,Unprovoked,USA,Virginia,Swimming,F,No details,Unknown,11:00
2033.0,1956.00.00,1956.0,Unprovoked,PAPUA NEW GUINEA,Milne Bay Province,Unknown,Unknown,"Non-fatal, treated at Misima Hospital",N,11:00
2032.0,1956.00.00,1956.0,Unprovoked,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Unknown,M,Right calf bitten,N,11:00
2031.0,1956.00.00,1956.0,Unprovoked,PAPUA NEW GUINEA,New Ireland Province,Unknown,M,"FATAL, head & neck bitten  ",Y,11:00
2030.0,1955.12.31,1955.0,Boat,AUSTRALIA,Tasmania,Ocean,Unknown,"No injury to occupants, shark gouged hull",N,11:00
2029.0,1955.12.11,1955.0,Boat,USA,Florida,Fishing,Unknown,"No injury to occupants, shark released from net holed boat",N,11:00
2028.0,1955.11.16,1955.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Swimming,M,Right thigh bitten,N,18:00
2027.0,1955.11.00,1955.0,Unprovoked,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Spearfishing,M,Right arm severely bitten,N,18:00
2026.0,1955.10.16,1955.0,Provoked,AUSTRALIA,Queensland,Spearfishing,M,Lassoed shark bit his hand PROVOKED INCIDENT,N,18:00
2025.0,1955.09.23,1955.0,Sea Disaster,NORTH PACIFIC OCEAN,1000 miles west of Hawaii,Flying,M,FATAL,Y,18:00
2024.0,1955.09.23,1955.0,Sea Disaster,NORTH PACIFIC OCEAN,1000 miles west of Hawaii,Flying,M,Bitten several times before being rescued after 43 hours in the sea by the freighter Stell Advocate,N,18:00
2023.0,1955.09.20,1955.0,Unprovoked,USA,Hawaii,Hunting,M,Arm bitten,N,09:00
2022.0,1955.09.04,1955.0,Unprovoked,USA,California,Swimming,M,Dorsum of right foot lacerated,N,09:00
2021.0,1955.09.03,1955.0,Unprovoked,USA,California,Unknown,M,Minor injury,N,09:00
2020.0,1955.08.30,1955.0,Unprovoked,JAPAN,Izo Islands,Fishing,M,FATAL,Y,09:00
2019.0,1955.08.30,1955.0,Provoked,USA,California,Surfing,M,"Surfer grabbed shark, which turned & bit him and 2 lifeguards PROVOKED INCIDENT",N,09:00
2018.0,1955.08.26,1955.0,Unprovoked,CROATIA, Primorje-Gorski Kotar County,Swimming,F,FATAL,Y,09:00
2017.0,1955.08.08,1955.0,Unprovoked,AMERICAN SAMOA,Tutuila Island,Swimming,M,"FATAL, abdomen bitten  ",Y,A.M.
2016.0,1955.08.04,1955.0,Provoked,USA,South Carolina,Fishing,M,Finger bitten by hooked shark PROVOKED INCIDENT,N,A.M.
2015.0,1955.08.00,1955.0,Unprovoked,NORTH ATLANTIC OCEAN ,Open sea,Treading,M,No injury,N,18:00
2014.0,1955.08.00,1955.0,Boat,AUSTRALIA,South Australia,Fishing,Unknown,Whelan's head was injured when he fell to the deck as shark rammed boat,N,18:00
2013.0,1955.07.25,1955.0,Unprovoked,JAPAN,Okayama Prefecture,Unknown,M,FATAL,Y,13:00
2012.0,1955.07.23,1955.0,Unprovoked,USA,Rhode Island,Wading,M,Bites on legs & thighs,N,13:00
2011.0,1955.07.15,1955.0,Unprovoked,MONTENEGRO,Adriatic Sea,Swimming,M,FATAL,Y,13:00
2010.0,1955.07.07,1955.0,Unprovoked,YEMEN,Aden,Swimming,F,"FATAL, back lacerated, arm & leg severed  ",Y,13:00
2009.0,1955.05.08,1955.0,Provoked,USA,California,Spearfishing,M,Diver hit shark & right forearm slightly injured PROVOKED INCIDENT,N,13:00
2008.0,1955.05.00,1955.0,Unprovoked,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Spearfishing,M,"Right forearm severely lacerated, left arm & hand lacerated",N,M.
2007.0,1955.04.13,1955.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Spearfishing,M,Left shoulder bitten,N,M.
2006.0,1955.04.12,1955.0,Unprovoked,PAPUA NEW GUINEA,Unknown,Spearfishing,M,No injury. Shark took string of fish then struck canoe,N,M.
2005.0,1955.04.00,1955.0,Unprovoked,USA,Hawaii,Fishing,M,Hand bitten,N,M.
2004.0,1955.03.09,1955.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,FATAL,Y,18:00
2003.0,1955.03.00,1955.0,Unprovoked,PAPUA NEW GUINEA,"New Ireland, Bismarck Archipelago",Swimming,M,Left leg bitten,N,18:00
2002.0,1955.03.00,1955.0,Provoked,AUSTRALIA,Western Australia,CompetingW,M,Leg of wetsuit torn after spear fired at shark  PROVOKED INCIDENT,N,11:55
2001.0,1955.02.10,1955.0,Unprovoked,USA,California,Diving,M,"No injury, shark bumped diver's face",N,11:55
2000.0,1955.02.06,1955.0,Unprovoked,USA,California,Spearfishing,M,"Swimfin & 2 wool socks removed by shark, suit torn",N,12:00
1999.0,1955.02.05,1955.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, legs bitten ",Y,14:35
1998.0,1955.02.04,1955.0,Unprovoked,INDIA,Tamil Nadu,Fishing,M,Leg bitten,N,14:35
1997.0,1955.02.01,1955.0,Boat,AUSTRALIA,New South Wales,Rowing,Unknown,"No injury to occupants; shark grabbed oar, vaulted over scull",N,14:35
1996.0,1955.02.00,1955.0,Boat,AUSTRALIA,New South Wales,Rowing,Unknown,"No injury to occupants, 6 sharks charged boat",N,14:35
1995.0,1955.01.17,1955.0,Unprovoked,AUSTRALIA,New South Wales,Hunting4,M,"FATAL, anterior left leg & right calf bitten, no tissue lost  ",Y,14:30
1994.0,1955.01.15,1955.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Crossing,M,"FATAL, leg bitten ",Y,16:00
1993.0,1955.00.00,1955.0,Unprovoked,USA,Florida,Unknown,Unknown,No details,Unknown,16:00
1992.0,1955.00.00,1955.0,Provoked,CUBA,Havana Province,Fishing,M,Forearm slashed wrist to elbow by hooked shark he was trying to club to death  PROVOKED INCIDENT,N,16:00
